3

v02 a00 v00
-179.0 3.0 0.0
-347.0 12.0 0.0
-416.0 10.0 0.0
-480.0 9.0 0.0
-522.0 6.0 0.0
-520.0 18.0 0.0
-470.0 16.0 0.0
-303.0 3.0 0.0
-303.0 20.0 0.0
-225.0 13.0 0.0
-520.0 18.0 0.0
-420.0 18.0 0.0
-349.0 20.0 0.0
-75.0 14.0 0.0
-106.0 14.0 0.0
-199.0 20.0 0.0
-518.0 2.0 0.0
-182.0 2.0 0.0
-76.0 14.0 0.0
-177.0 13.0 0.0
-163.0 13.0 0.0
-703.0 1.0 0.0
-79.0 14.0 0.0
-187.0 17.0 0.0
-125.0 11.0 0.0
-488.0 1.0 0.0
-77.0 5.0 0.0
-171.0 8.0 0.0
-255.0 1.0 0.0
-139.0 3.0 0.0
-144.0 3.0 0.0
-649.0 1.0 0.0
-659.0 0.0 0.0
-60.0 1.0 0.0
-238.0 1.0 0.0
-561.0 0.0 0.0
-42.0 1.0 0.0
-110.0 0.0 0.0
129.0 0.0 0.0
-21.0 1.0 0.0
-37.0 0.0 0.0
-212.0 1.0 0.0
-412.0 0.0 0.0
-484.0 0.0 0.0
-240.0 0.0 0.0
-87.0 1.0 0.0
-46.0 1.0 0.0
231.0 0.0 0.0
-33.0 1.0 0.0
-113.0 1.0 0.0
-272.0 0.0 0.0
-204.0 1.0 0.0
-233.0 1.0 0.0
-346.0 1.0 0.0
-247.0 0.0 0.0
-89.0 1.0 0.0
-111.0 1.0 0.0
-196.0 0.0 0.0
-233.0 1.0 0.0
-126.0 1.0 0.0
-51.0 1.0 0.0
-56.0 1.0 0.0
-158.0 2.0 0.0
-437.0 2.0 0.0
-345.0 2.0 0.0
-360.0 2.0 0.0
-427.0 1.0 0.0
-305.0 2.0 0.0
-231.0 2.0 0.0
-37.0 0.0 0.0
38.0 2.0 0.0
80.0 2.0 0.0
-56.0 0.0 0.0
-377.0 2.0 0.0
-775.0 2.0 0.0
-829.0 2.0 0.0
-404.0 2.0 0.0
-158.0 2.0 0.0
-490.0 2.0 0.0
56.0 1.0 0.0
-455.0 2.0 0.0
-53.0 1.0 0.0
-475.0 2.0 0.0
-491.0 2.0 0.0
-489.0 2.0 0.0
69.0 1.0 0.0
-275.0 2.0 0.0
126.0 1.0 0.0
-453.0 2.0 0.0
-474.0 2.0 0.0
116.0 1.0 0.0
-548.0 2.0 0.0
-388.0 2.0 0.0
-585.0 2.0 0.0
-82.0 1.0 0.0
-553.0 2.0 0.0
-122.0 1.0 0.0
-545.0 2.0 0.0
-424.0 1.0 0.0
-345.0 2.0 0.0
-57.0 1.0 0.0
-250.0 2.0 0.0
-336.0 1.0 0.0
-185.0 1.0 0.0
-756.0 2.0 0.0
-106.0 2.0 0.0
-194.0 3.0 0.0
-77.0 3.0 0.0
-107.0 2.0 0.0
-246.0 2.0 0.0
-106.0 3.0 0.0
-117.0 3.0 0.0
-132.0 4.0 0.0
-158.0 3.0 0.0
-130.0 3.0 0.0
-237.0 2.0 0.0
-192.0 3.0 0.0
-172.0 3.0 0.0
-160.0 2.0 0.0
-147.0 3.0 0.0
-115.0 3.0 0.0
-131.0 2.0 0.0
-212.0 2.0 0.0
-155.0 3.0 0.0
-166.0 3.0 0.0
-187.0 3.0 0.0
-228.0 16.0 0.0
-239.0 12.0 0.0
-520.0 18.0 0.0
-406.0 17.0 0.0
-302.0 19.0 0.0
-524.0 16.0 0.0
-236.0 12.0 0.0
-213.0 12.0 0.0
-637.0 29.0 0.0
-531.0 29.0 0.0
-174.0 20.0 0.0
-637.0 29.0 0.0
-406.0 31.0 0.0
-282.0 31.0 0.0
-140.0 20.0 0.0
-496.0 3.0 0.0
-44.0 22.0 0.0
-132.0 20.0 0.0
-321.0 3.0 0.0
-211.0 30.0 0.0
-321.0 1.0 0.0
-490.0 1.0 0.0
-152.0 27.0 0.0
-197.0 20.0 0.0
-150.0 22.0 0.0
-79.0 10.0 0.0
-98.0 16.0 0.0
-174.0 12.0 0.0
-641.0 1.0 0.0
-258.0 7.0 0.0
-122.0 6.0 0.0
-212.0 1.0 0.0
-202.0 2.0 0.0
-754.0 0.0 0.0
-138.0 2.0 0.0
-410.0 0.0 0.0
-105.0 2.0 0.0
-94.0 1.0 0.0
-518.0 0.0 0.0
-354.0 0.0 0.0
-119.0 0.0 0.0
-135.0 2.0 0.0
-51.0 1.0 0.0
-194.0 1.0 0.0
15.0 1.0 0.0
-126.0 1.0 0.0
57.0 0.0 0.0
-56.0 1.0 0.0
-152.0 1.0 0.0
-132.0 1.0 0.0
-126.0 0.0 0.0
-192.0 1.0 0.0
-45.0 0.0 0.0
-146.0 1.0 0.0
-34.0 1.0 0.0
-213.0 0.0 0.0
-291.0 0.0 0.0
-70.0 1.0 0.0
-230.0 1.0 0.0
-225.0 2.0 0.0
-145.0 2.0 0.0
-59.0 0.0 0.0
-342.0 2.0 0.0
-186.0 2.0 0.0
-249.0 2.0 0.0
-291.0 0.0 0.0
-458.0 2.0 0.0
-331.0 2.0 0.0
-227.0 2.0 0.0
-75.0 2.0 0.0
-305.0 2.0 0.0
-74.0 0.0 0.0
106.0 2.0 0.0
15.0 2.0 0.0
79.0 2.0 0.0
-572.0 2.0 0.0
-872.0 2.0 0.0
-578.0 2.0 0.0
-857.0 2.0 0.0
34.0 0.0 0.0
-593.0 2.0 0.0
-476.0 3.0 0.0
88.0 3.0 0.0
-351.0 2.0 0.0
-378.0 6.0 0.0
-37.0 1.0 0.0
-344.0 3.0 0.0
-275.0 6.0 0.0
-127.0 1.0 0.0
-330.0 3.0 0.0
23.0 1.0 0.0
-193.0 1.0 0.0
-421.0 2.0 0.0
-118.0 1.0 0.0
-559.0 3.0 0.0
-255.0 1.0 0.0
-166.0 1.0 0.0
-287.0 3.0 0.0
-304.0 1.0 0.0
-326.0 4.0 0.0
-220.0 1.0 0.0
-407.0 4.0 0.0
-243.0 2.0 0.0
-138.0 2.0 0.0
-354.0 2.0 0.0
-350.0 2.0 0.0
-143.0 2.0 0.0
-160.0 4.0 0.0
-117.0 4.0 0.0
41.0 4.0 0.0
-170.0 3.0 0.0
-104.0 3.0 0.0
-106.0 3.0 0.0
-60.0 4.0 0.0
-45.0 5.0 0.0
-81.0 5.0 0.0
-132.0 4.0 0.0
-203.0 4.0 0.0
-208.0 5.0 0.0
-176.0 4.0 0.0
-174.0 3.0 0.0
-197.0 4.0 0.0
-215.0 23.0 0.0
-779.0 19.0 0.0
-708.0 28.0 0.0
-444.0 26.0 0.0
-242.0 32.0 0.0
-425.0 18.0 0.0
-545.0 34.0 0.0
-637.0 29.0 0.0
-94.0 32.0 0.0
-445.0 34.0 0.0
-347.0 34.0 0.0
-242.0 30.0 0.0
-246.0 33.0 0.0
-70.0 32.0 0.0
-151.0 30.0 0.0
-82.0 31.0 0.0
-123.0 30.0 0.0
-192.0 33.0 0.0
-55.0 30.0 0.0
-181.0 33.0 0.0
-176.0 30.0 0.0
-118.0 22.0 0.0
-85.0 16.0 0.0
-132.0 19.0 0.0
-128.0 28.0 0.0
1.0 15.0 0.0
-131.0 25.0 0.0
-140.0 13.0 0.0
-152.0 10.0 0.0
-482.0 1.0 0.0
-116.0 8.0 0.0
-127.0 5.0 0.0
-152.0 10.0 0.0
-662.0 0.0 0.0
-179.0 5.0 0.0
-127.0 2.0 0.0
-182.0 3.0 0.0
-98.0 0.0 0.0
-171.0 2.0 0.0
-285.0 0.0 0.0
-124.0 2.0 0.0
-143.0 2.0 0.0
-167.0 0.0 0.0
-308.0 0.0 0.0
-196.0 2.0 0.0
-295.0 2.0 0.0
-402.0 0.0 0.0
-106.0 1.0 0.0
-345.0 0.0 0.0
-178.0 2.0 0.0
151.0 0.0 0.0
67.0 0.0 0.0
-65.0 1.0 0.0
-149.0 1.0 0.0
194.0 0.0 0.0
-25.0 0.0 0.0
-257.0 1.0 0.0
-186.0 1.0 0.0
-165.0 0.0 0.0
-68.0 1.0 0.0
-141.0 1.0 0.0
-11.0 0.0 0.0
-237.0 0.0 0.0
-22.0 1.0 0.0
-488.0 0.0 0.0
-338.0 2.0 0.0
-121.0 2.0 0.0
-139.0 0.0 0.0
-340.0 2.0 0.0
-249.0 2.0 0.0
236.0 0.0 0.0
-186.0 2.0 0.0
-249.0 2.0 0.0
-673.0 2.0 0.0
-364.0 2.0 0.0
-484.0 2.0 0.0
-369.0 2.0 0.0
-125.0 0.0 0.0
-562.0 2.0 0.0
-326.0 2.0 0.0
-253.0 2.0 0.0
-370.0 2.0 0.0
-221.0 2.0 0.0
-82.0 2.0 0.0
-167.0 2.0 0.0
-93.0 2.0 0.0
70.0 2.0 0.0
-79.0 2.0 0.0
-218.0 3.0 0.0
-448.0 2.0 0.0
-149.0 0.0 0.0
-873.0 2.0 0.0
-935.0 3.0 0.0
-466.0 4.0 0.0
-925.0 3.0 0.0
-942.0 3.0 0.0
-800.0 3.0 0.0
-189.0 4.0 0.0
43.0 0.0 0.0
-94.0 5.0 0.0
88.0 3.0 0.0
-123.0 9.0 0.0
-24.0 1.0 0.0
-44.0 1.0 0.0
-334.0 6.0 0.0
26.0 1.0 0.0
-471.0 9.0 0.0
-518.0 3.0 0.0
217.0 1.0 0.0
-431.0 6.0 0.0
-363.0 4.0 0.0
-147.0 4.0 0.0
-173.0 4.0 0.0
-306.0 7.0 0.0
-550.0 7.0 0.0
-697.0 7.0 0.0
-344.0 3.0 0.0
-190.0 7.0 0.0
-164.0 4.0 0.0
-64.0 4.0 0.0
-359.0 4.0 0.0
-391.0 10.0 0.0
-201.0 4.0 0.0
-165.0 7.0 0.0
-39.0 4.0 0.0
-136.0 7.0 0.0
-96.0 8.0 0.0
-109.0 4.0 0.0
-194.0 4.0 0.0
-127.0 6.0 0.0
-92.0 4.0 0.0
-80.0 6.0 0.0
-148.0 8.0 0.0
-107.0 5.0 0.0
-287.0 6.0 0.0
-56.0 5.0 0.0
-107.0 5.0 0.0
-203.0 7.0 0.0
-170.0 7.0 0.0
-222.0 4.0 0.0
-145.0 7.0 0.0
-74.0 7.0 0.0
-435.0 31.0 0.0
-537.0 28.0 0.0
-281.0 32.0 0.0
-700.0 32.0 0.0
-366.0 30.0 0.0
-432.0 33.0 0.0
-260.0 33.0 0.0
-845.0 33.0 0.0
-617.0 18.0 0.0
-632.0 34.0 0.0
-779.0 34.0 0.0
-386.0 34.0 0.0
-15.0 33.0 0.0
-695.0 6.0 0.0
-305.0 34.0 0.0
-758.0 3.0 0.0
12.0 34.0 0.0
-91.0 33.0 0.0
-172.0 33.0 0.0
-31.0 33.0 0.0
-201.0 33.0 0.0
-282.0 2.0 0.0
-26.0 33.0 0.0
-112.0 33.0 0.0
11.0 30.0 0.0
-80.0 33.0 0.0
-151.0 33.0 0.0
-48.0 30.0 0.0
-101.0 32.0 0.0
-289.0 1.0 0.0
-89.0 32.0 0.0
-98.0 32.0 0.0
-149.0 32.0 0.0
-130.0 31.0 0.0
-84.0 30.0 0.0
-111.0 30.0 0.0
-119.0 20.0 0.0
-107.0 30.0 0.0
-88.0 28.0 0.0
-474.0 1.0 0.0
-108.0 27.0 0.0
-87.0 32.0 0.0
-133.0 27.0 0.0
-265.0 1.0 0.0
-152.0 17.0 0.0
-138.0 10.0 0.0
-134.0 23.0 0.0
-126.0 13.0 0.0
-174.0 7.0 0.0
-252.0 0.0 0.0
-127.0 13.0 0.0
-116.0 3.0 0.0
-135.0 8.0 0.0
-145.0 3.0 0.0
-107.0 2.0 0.0
-226.0 0.0 0.0
-215.0 2.0 0.0
-391.0 0.0 0.0
-190.0 2.0 0.0
-161.0 2.0 0.0
-66.0 2.0 0.0
-194.0 0.0 0.0
-186.0 2.0 0.0
222.0 0.0 0.0
-216.0 2.0 0.0
-294.0 2.0 0.0
-129.0 2.0 0.0
-92.0 1.0 0.0
220.0 0.0 0.0
-141.0 1.0 0.0
-176.0 2.0 0.0
-187.0 0.0 0.0
-168.0 2.0 0.0
-474.0 2.0 0.0
269.0 0.0 0.0
-101.0 0.0 0.0
-340.0 2.0 0.0
43.0 2.0 0.0
-1.0 2.0 0.0
-532.0 2.0 0.0
-103.0 2.0 0.0
-416.0 2.0 0.0
-167.0 1.0 0.0
-532.0 2.0 0.0
-695.0 1.0 0.0
-274.0 2.0 0.0
-338.0 2.0 0.0
-241.0 2.0 0.0
-463.0 1.0 0.0
-576.0 1.0 0.0
-358.0 2.0 0.0
-463.0 1.0 0.0
-267.0 1.0 0.0
-452.0 2.0 0.0
-483.0 1.0 0.0
-576.0 2.0 0.0
-801.0 1.0 0.0
-346.0 1.0 0.0
-541.0 1.0 0.0
-48.0 0.0 0.0
-283.0 2.0 0.0
-821.0 2.0 0.0
-456.0 2.0 0.0
-810.0 2.0 0.0
-683.0 1.0 0.0
-553.0 2.0 0.0
443.0 0.0 0.0
-495.0 2.0 0.0
-506.0 1.0 0.0
-94.0 2.0 0.0
-680.0 1.0 0.0
-319.0 0.0 0.0
-251.0 2.0 0.0
-499.0 2.0 0.0
-560.0 1.0 0.0
-252.0 2.0 0.0
-568.0 2.0 0.0
-284.0 0.0 0.0
-223.0 2.0 0.0
0.0 2.0 0.0
20.0 2.0 0.0
31.0 2.0 0.0
-191.0 1.0 0.0
100.0 2.0 0.0
79.0 2.0 0.0
155.0 2.0 0.0
-501.0 2.0 0.0
-147.0 3.0 0.0
127.0 1.0 0.0
-30.0 2.0 0.0
105.0 3.0 0.0
-271.0 4.0 0.0
-513.0 4.0 0.0
75.0 2.0 0.0
65.0 2.0 0.0
17.0 3.0 0.0
-170.0 0.0 0.0
-674.0 4.0 0.0
-575.0 4.0 0.0
24.0 2.0 0.0
48.0 2.0 0.0
113.0 2.0 0.0
-305.0 4.0 0.0
105.0 3.0 0.0
11.0 3.0 0.0
-172.0 0.0 0.0
-671.0 4.0 0.0
-470.0 7.0 0.0
-258.0 6.0 0.0
26.0 3.0 0.0
-571.0 4.0 0.0
49.0 3.0 0.0
85.0 3.0 0.0
-30.0 4.0 0.0
-317.0 7.0 0.0
-83.0 3.0 0.0
-19.0 4.0 0.0
-203.0 8.0 0.0
-128.0 8.0 0.0
56.0 5.0 0.0
-49.0 1.0 0.0
-275.0 1.0 0.0
-38.0 11.0 0.0
-79.0 1.0 0.0
-396.0 6.0 0.0
-412.0 9.0 0.0
-146.0 2.0 0.0
-71.0 2.0 0.0
-485.0 9.0 0.0
-404.0 11.0 0.0
-258.0 6.0 0.0
-126.0 2.0 0.0
-158.0 2.0 0.0
-156.0 7.0 0.0
-132.0 7.0 0.0
-151.0 7.0 0.0
-568.0 10.0 0.0
-211.0 6.0 0.0
-333.0 7.0 0.0
-215.0 6.0 0.0
-537.0 11.0 0.0
-73.0 8.0 0.0
-14.0 11.0 0.0
-514.0 11.0 0.0
-135.0 8.0 0.0
-421.0 11.0 0.0
-397.0 11.0 0.0
-23.0 11.0 0.0
-153.0 8.0 0.0
-67.0 8.0 0.0
-128.0 8.0 0.0
-40.0 10.0 0.0
-421.0 10.0 0.0
-390.0 10.0 0.0
-104.0 8.0 0.0
-133.0 8.0 0.0
-494.0 10.0 0.0
-247.0 9.0 0.0
-360.0 10.0 0.0
-176.0 7.0 0.0
-128.0 8.0 0.0
-119.0 9.0 0.0
-54.0 9.0 0.0
-123.0 9.0 0.0
221.0 10.0 0.0
139.0 9.0 0.0
246.0 9.0 0.0
24.0 9.0 0.0
-258.0 9.0 0.0
-329.0 33.0 0.0
-400.0 34.0 0.0
-641.0 34.0 0.0
-521.0 35.0 0.0
-755.0 31.0 0.0
-706.0 23.0 0.0
-638.0 34.0 0.0
-184.0 35.0 0.0
-712.0 34.0 0.0
-694.0 35.0 0.0
-679.0 4.0 0.0
-352.0 34.0 0.0
-224.0 34.0 0.0
-46.0 34.0 0.0
-390.0 26.0 0.0
-246.0 34.0 0.0
-182.0 34.0 0.0
-599.0 3.0 0.0
-2.0 34.0 0.0
-634.0 3.0 0.0
-65.0 4.0 0.0
-244.0 2.0 0.0
-95.0 34.0 0.0
-19.0 34.0 0.0
-367.0 1.0 0.0
-224.0 34.0 0.0
-95.0 33.0 0.0
-719.0 1.0 0.0
-17.0 33.0 0.0
-76.0 30.0 0.0
-75.0 30.0 0.0
-106.0 28.0 0.0
-601.0 0.0 0.0
-177.0 0.0 0.0
-139.0 4.0 0.0
-177.0 7.0 0.0
-126.0 0.0 0.0
-146.0 4.0 0.0
-160.0 3.0 0.0
-159.0 2.0 0.0
-158.0 0.0 0.0
-276.0 3.0 0.0
-276.0 0.0 0.0
-214.0 3.0 0.0
-217.0 3.0 0.0
-382.0 0.0 0.0
-166.0 2.0 0.0
-99.0 0.0 0.0
-71.0 2.0 0.0
-131.0 0.0 0.0
-209.0 0.0 0.0
-259.0 0.0 0.0
-43.0 2.0 0.0
-360.0 0.0 0.0
-171.0 2.0 0.0
-188.0 2.0 0.0
-101.0 0.0 0.0
-229.0 2.0 0.0
-193.0 2.0 0.0
-262.0 2.0 0.0
-4.0 2.0 0.0
-82.0 2.0 0.0
-30.0 2.0 0.0
-37.0 1.0 0.0
-220.0 0.0 0.0
-265.0 1.0 0.0
-118.0 1.0 0.0
254.0 0.0 0.0
39.0 1.0 0.0
-353.0 1.0 0.0
-389.0 1.0 0.0
-374.0 1.0 0.0
-513.0 1.0 0.0
-306.0 2.0 0.0
-171.0 0.0 0.0
-41.0 2.0 0.0
-228.0 2.0 0.0
-270.0 2.0 0.0
-252.0 2.0 0.0
-166.0 2.0 0.0
11.0 2.0 0.0
-181.0 2.0 0.0
-374.0 0.0 0.0
-383.0 0.0 0.0
-641.0 2.0 0.0
-341.0 3.0 0.0
-288.0 0.0 0.0
107.0 2.0 0.0
-172.0 3.0 0.0
-170.0 0.0 0.0
93.0 2.0 0.0
98.0 2.0 0.0
-8.0 3.0 0.0
-232.0 1.0 0.0
-259.0 6.0 0.0
-11.0 4.0 0.0
-222.0 10.0 0.0
-59.0 9.0 0.0
-298.0 6.0 0.0
-175.0 8.0 0.0
-82.0 9.0 0.0
-110.0 9.0 0.0
-19.0 6.0 0.0
15.0 6.0 0.0
-15.0 9.0 0.0
-135.0 10.0 0.0
-117.0 11.0 0.0
-167.0 1.0 0.0
-328.0 11.0 0.0
-98.0 2.0 0.0
-323.0 11.0 0.0
-342.0 11.0 0.0
-118.0 3.0 0.0
-297.0 10.0 0.0
-104.0 3.0 0.0
-95.0 3.0 0.0
-471.0 12.0 0.0
-489.0 11.0 0.0
-156.0 3.0 0.0
-148.0 6.0 0.0
-178.0 6.0 0.0
-128.0 10.0 0.0
-175.0 6.0 0.0
-203.0 10.0 0.0
-131.0 8.0 0.0
-364.0 10.0 0.0
-372.0 7.0 0.0
-696.0 12.0 0.0
-358.0 12.0 0.0
-331.0 11.0 0.0
-390.0 10.0 0.0
-391.0 11.0 0.0
-103.0 8.0 0.0
-469.0 10.0 0.0
-129.0 8.0 0.0
-425.0 11.0 0.0
-403.0 11.0 0.0
-171.0 10.0 0.0
-321.0 10.0 0.0
-138.0 9.0 0.0
-179.0 9.0 0.0
-158.0 9.0 0.0
-226.0 9.0 0.0
-357.0 9.0 0.0
-378.0 35.0 0.0
-348.0 34.0 0.0
-724.0 35.0 0.0
-627.0 35.0 0.0
-447.0 35.0 0.0
-382.0 35.0 0.0
-605.0 26.0 0.0
-676.0 26.0 0.0
-126.0 34.0 0.0
-310.0 34.0 0.0
-448.0 35.0 0.0
-423.0 12.0 0.0
-709.0 9.0 0.0
-322.0 34.0 0.0
-288.0 34.0 0.0
-122.0 34.0 0.0
-4.0 34.0 0.0
-205.0 34.0 0.0
-564.0 2.0 0.0
-154.0 34.0 0.0
-63.0 34.0 0.0
-777.0 1.0 0.0
-266.0 34.0 0.0
-556.0 1.0 0.0
-240.0 34.0 0.0
-429.0 1.0 0.0
-607.0 1.0 0.0
-278.0 34.0 0.0
-65.0 32.0 0.0
-597.0 1.0 0.0
-58.0 33.0 0.0
-185.0 33.0 0.0
-308.0 0.0 0.0
-257.0 27.0 0.0
-153.0 25.0 0.0
-215.0 0.0 0.0
-251.0 0.0 0.0
-183.0 0.0 0.0
-171.0 6.0 0.0
-200.0 7.0 0.0
-192.0 5.0 0.0
-132.0 0.0 0.0
-135.0 3.0 0.0
-317.0 0.0 0.0
-406.0 0.0 0.0
-33.0 2.0 0.0
-110.0 3.0 0.0
-102.0 3.0 0.0
-13.0 2.0 0.0
-326.0 0.0 0.0
-117.0 2.0 0.0
-85.0 2.0 0.0
-106.0 2.0 0.0
-160.0 2.0 0.0
-42.0 2.0 0.0
-369.0 0.0 0.0
-200.0 0.0 0.0
-271.0 2.0 0.0
-371.0 2.0 0.0
-19.0 0.0 0.0
-200.0 2.0 0.0
-415.0 2.0 0.0
-474.0 2.0 0.0
-201.0 2.0 0.0
-167.0 2.0 0.0
-532.0 2.0 0.0
-97.0 2.0 0.0
-37.0 1.0 0.0
-492.0 2.0 0.0
35.0 2.0 0.0
17.0 2.0 0.0
-75.0 1.0 0.0
-381.0 2.0 0.0
-39.0 2.0 0.0
6.0 1.0 0.0
-256.0 0.0 0.0
-178.0 1.0 0.0
69.0 1.0 0.0
-414.0 2.0 0.0
-354.0 2.0 0.0
-585.0 2.0 0.0
-574.0 2.0 0.0
-228.0 2.0 0.0
-574.0 2.0 0.0
-354.0 2.0 0.0
-354.0 2.0 0.0
389.0 0.0 0.0
-50.0 3.0 0.0
-286.0 3.0 0.0
-250.0 0.0 0.0
-172.0 3.0 0.0
0.0 3.0 0.0
-500.0 1.0 0.0
-416.0 1.0 0.0
-134.0 1.0 0.0
-125.0 4.0 0.0
-57.0 1.0 0.0
-314.0 10.0 0.0
-345.0 11.0 0.0
-265.0 11.0 0.0
-209.0 11.0 0.0
-180.0 10.0 0.0
-307.0 11.0 0.0
-79.0 9.0 0.0
-219.0 8.0 0.0
-242.0 11.0 0.0
-158.0 9.0 0.0
49.0 10.0 0.0
-328.0 1.0 0.0
-217.0 12.0 0.0
-322.0 1.0 0.0
-172.0 12.0 0.0
-189.0 12.0 0.0
-65.0 2.0 0.0
-468.0 11.0 0.0
-121.0 4.0 0.0
-40.0 7.0 0.0
-394.0 11.0 0.0
-138.0 3.0 0.0
-53.0 7.0 0.0
-449.0 11.0 0.0
-594.0 12.0 0.0
-339.0 12.0 0.0
-413.0 12.0 0.0
-157.0 8.0 0.0
-589.0 12.0 0.0
-175.0 8.0 0.0
-254.0 8.0 0.0
-680.0 12.0 0.0
-163.0 9.0 0.0
-677.0 11.0 0.0
-368.0 12.0 0.0
-740.0 11.0 0.0
-116.0 8.0 0.0
-51.0 8.0 0.0
-616.0 11.0 0.0
-87.0 8.0 0.0
-81.0 8.0 0.0
-60.0 9.0 0.0
150.0 11.0 0.0
-146.0 9.0 0.0
-141.0 9.0 0.0
-131.0 10.0 0.0
-174.0 10.0 0.0
-231.0 10.0 0.0
72.0 10.0 0.0
-119.0 9.0 0.0
-182.0 10.0 0.0
-194.0 10.0 0.0
-241.0 10.0 0.0
56.0 10.0 0.0
-179.0 10.0 0.0
-156.0 9.0 0.0
-607.0 34.0 0.0
-466.0 34.0 0.0
-749.0 34.0 0.0
-409.0 35.0 0.0
-325.0 32.0 0.0
-671.0 35.0 0.0
-461.0 34.0 0.0
-498.0 34.0 0.0
-403.0 34.0 0.0
-399.0 34.0 0.0
-754.0 6.0 0.0
-416.0 23.0 0.0
-58.0 34.0 0.0
-773.0 4.0 0.0
-66.0 34.0 0.0
-64.0 34.0 0.0
-117.0 34.0 0.0
-79.0 34.0 0.0
-455.0 2.0 0.0
-33.0 34.0 0.0
14.0 34.0 0.0
-153.0 1.0 0.0
-33.0 34.0 0.0
-139.0 34.0 0.0
-608.0 1.0 0.0
-84.0 34.0 0.0
-12.0 34.0 0.0
-15.0 34.0 0.0
-379.0 1.0 0.0
-421.0 1.0 0.0
-106.0 32.0 0.0
-155.0 32.0 0.0
-257.0 0.0 0.0
-145.0 30.0 0.0
-123.0 23.0 0.0
-147.0 21.0 0.0
-505.0 0.0 0.0
-78.0 13.0 0.0
-324.0 0.0 0.0
-190.0 19.0 0.0
-135.0 10.0 0.0
-150.0 7.0 0.0
-154.0 14.0 0.0
-167.0 14.0 0.0
-174.0 5.0 0.0
-323.0 0.0 0.0
-141.0 7.0 0.0
-198.0 11.0 0.0
-144.0 4.0 0.0
-313.0 0.0 0.0
-218.0 8.0 0.0
-182.0 4.0 0.0
-469.0 0.0 0.0
-121.0 4.0 0.0
-61.0 4.0 0.0
-46.0 3.0 0.0
-97.0 0.0 0.0
-292.0 0.0 0.0
-10.0 3.0 0.0
-76.0 0.0 0.0
-38.0 3.0 0.0
-355.0 0.0 0.0
7.0 2.0 0.0
-379.0 0.0 0.0
-173.0 0.0 0.0
-61.0 0.0 0.0
-326.0 2.0 0.0
-199.0 2.0 0.0
-468.0 2.0 0.0
-389.0 2.0 0.0
-363.0 2.0 0.0
-514.0 3.0 0.0
-23.0 2.0 0.0
-100.0 0.0 0.0
-86.0 2.0 0.0
-232.0 3.0 0.0
-78.0 2.0 0.0
10.0 2.0 0.0
33.0 2.0 0.0
-2.0 2.0 0.0
-73.0 2.0 0.0
-111.0 2.0 0.0
32.0 1.0 0.0
-9.0 3.0 0.0
-33.0 2.0 0.0
-339.0 3.0 0.0
165.0 1.0 0.0
-602.0 2.0 0.0
-92.0 2.0 0.0
-242.0 0.0 0.0
-295.0 3.0 0.0
329.0 0.0 0.0
8.0 4.0 0.0
-128.0 5.0 0.0
343.0 0.0 0.0
-93.0 4.0 0.0
-45.0 1.0 0.0
-299.0 8.0 0.0
-273.0 5.0 0.0
-57.0 5.0 0.0
-20.0 5.0 0.0
-433.0 8.0 0.0
-250.0 1.0 0.0
-194.0 10.0 0.0
-164.0 8.0 0.0
-430.0 11.0 0.0
-332.0 11.0 0.0
-146.0 10.0 0.0
-31.0 10.0 0.0
4.0 11.0 0.0
103.0 10.0 0.0
-22.0 11.0 0.0
-134.0 11.0 0.0
102.0 10.0 0.0
-331.0 12.0 0.0
-238.0 11.0 0.0
-283.0 12.0 0.0
-385.0 1.0 0.0
-355.0 12.0 0.0
-246.0 3.0 0.0
-279.0 12.0 0.0
-667.0 12.0 0.0
-424.0 12.0 0.0
-441.0 12.0 0.0
-411.0 12.0 0.0
-147.0 8.0 0.0
-88.0 8.0 0.0
-160.0 9.0 0.0
-650.0 12.0 0.0
-524.0 12.0 0.0
-139.0 9.0 0.0
-792.0 12.0 0.0
-337.0 12.0 0.0
-49.0 9.0 0.0
-582.0 11.0 0.0
-548.0 11.0 0.0
-516.0 11.0 0.0
-90.0 9.0 0.0
-400.0 11.0 0.0
-190.0 11.0 0.0
-278.0 11.0 0.0
-276.0 10.0 0.0
-359.0 10.0 0.0
-207.0 10.0 0.0
-317.0 10.0 0.0
-172.0 10.0 0.0
-229.0 10.0 0.0
-229.0 10.0 0.0
-273.0 10.0 0.0
-216.0 10.0 0.0
-220.0 10.0 0.0
-694.0 33.0 0.0
-759.0 35.0 0.0
-499.0 31.0 0.0
-553.0 33.0 0.0
-546.0 35.0 0.0
-192.0 34.0 0.0
-202.0 30.0 0.0
-644.0 29.0 0.0
-502.0 21.0 0.0
-182.0 34.0 0.0
-644.0 34.0 0.0
-629.0 7.0 0.0
-422.0 33.0 0.0
-422.0 33.0 0.0
-43.0 34.0 0.0
-593.0 3.0 0.0
-285.0 33.0 0.0
-491.0 3.0 0.0
25.0 34.0 0.0
-85.0 33.0 0.0
-78.0 34.0 0.0
-206.0 34.0 0.0
-62.0 34.0 0.0
-14.0 35.0 0.0
-71.0 33.0 0.0
-595.0 1.0 0.0
-713.0 1.0 0.0
-60.0 34.0 0.0
-36.0 33.0 0.0
-107.0 32.0 0.0
-162.0 0.0 0.0
-157.0 33.0 0.0
126.0 0.0 0.0
-122.0 32.0 0.0
-220.0 0.0 0.0
