3

v02 a00 v00
-927.0 5.2341480520809665 0.0
-513.0 7.713162539250488 0.0
-452.0 8.929531992053063 0.0
-849.0 9.941694354516049 0.0
-613.0 10.006373393889886 0.0
-701.0 9.27012260079696 0.0
-654.0 10.814162194522186 0.0
-852.0 11.070972660800985 0.0
-461.0 11.294254450198723 0.0
-463.0 11.316208511366575 0.0
-748.0 12.232140729110743 0.0
-752.0 12.11537639882291 0.0
-506.0 11.796794616297744 0.0
-640.0 12.343844027162506 0.0
-677.0 12.046222967629074 0.0
-665.0 12.156884610078889 0.0
-688.0 13.17060621435843 0.0
-258.0 12.930967273272532 0.0
-346.0 13.332161937638224 0.0
-610.0 12.805674322903398 0.0
-499.0 13.654007066712616 0.0
-814.0 13.514105802341435 0.0
-576.0 13.83414019724433 0.0
-352.0 15.461339413676077 0.0
-473.0 14.56124857757807 0.0
-327.0 13.566579995198538 0.0
-422.0 15.254395714549156 0.0
-211.0 15.123450291277596 0.0
-144.0 14.268280023039663 0.0
328.0 14.80884252977468 0.0
-663.0 14.594234194622588 0.0
-90.0 14.853714916583533 0.0
-306.0 3.60976785381715 0.0
-693.0 3.3974832511871846 0.0
-645.0 3.323318280897876 0.0
-606.0 3.6022482180911553 0.0
-891.0 3.704866447803238 0.0
-109.0 3.9413697314434017 0.0
-797.0 3.6452934344678747 0.0
-836.0 4.310939043324828 0.0
-245.0 4.904699615643042 0.0
-256.0 4.991488209156806 0.0
-746.0 4.985347914679539 0.0
-800.0 6.182644732271993 0.0
-949.0 6.960921191038745 0.0
-837.0 6.733604033691794 0.0
-271.0 7.929821975744163 0.0
-942.0 8.735650900190558 0.0
-862.0 9.305213729549061 0.0
-771.0 9.560055237656837 0.0
-479.0 10.781273581655126 0.0
-474.0 11.263825989282857 0.0
-483.0 10.992650490910213 0.0
-583.0 11.5626277100169 0.0
-722.0 12.12446893862445 0.0
-591.0 12.433143688520564 0.0
-593.0 12.121289961273414 0.0
-760.0 12.201139294965218 0.0
-624.0 13.521992414035916 0.0
-186.0 12.87351276497134 0.0
-414.0 13.799933604384245 0.0
-631.0 12.835575674178932 0.0
-410.0 13.149857963156894 0.0
-602.0 14.112979214183786 0.0
-551.0 13.05903701985231 0.0
-285.0 12.961422141098634 0.0
-618.0 13.087989224363065 0.0
-524.0 13.682925236531199 0.0
-692.0 14.148988456009146 0.0
